ROW_ID,ITEMID,LABEL,LINKSTO
2939,1683,low minute volume,chartevents
2940,1684,apnea,chartevents
2941,1685,hi mv,chartevents
2942,1686,hi insp. pressure,chartevents
2943,1687,high minute vol,chartevents
2944,1688,passy muir,chartevents
2945,1689,p high,chartevents
2946,1690,p low,chartevents
2947,1691,t high,chartevents
2948,1692,t low,chartevents
2949,1693,check for pulsus q4h,chartevents
2950,1694,hi ve,chartevents
2951,1695,atr sens thresh mv,chartevents
2952,1696,atr stim thresh ma,chartevents
2953,1697,atrial pacemaker sense [mv],chartevents
2954,1698,gi tube #1 [site],chartevents
2955,1699,gi tube #2 [site],chartevents
2956,1700,gi#3 intub site,chartevents
2957,6407,warm compress,chartevents
2958,2014,lithium level,chartevents
2959,2015,atc on,chartevents
2960,2018,high min volume,chartevents
2961,2019,high min vol.,chartevents
2962,2020,r leg elevated,chartevents
2963,2021,seizure precautions,chartevents
2964,2022,nif,chartevents
2965,2025,high pressure,chartevents
2966,2026,high time,chartevents
2967,2027,low pressure,chartevents
2968,2028,low time,chartevents
2969,2029,xigris,chartevents
2970,2030,automatic tube comp,chartevents
2971,2033,high ve,chartevents
2972,2034,high min. vent.,chartevents
2973,2036,high min.,chartevents
2974,2037,pc driving press,chartevents
2975,2039,phigh,chartevents
2976,2040,plow,chartevents
2977,2041,thigh,chartevents
2978,2042,tlow,chartevents
2979,2043,tidal vol (p high),chartevents
2980,2044,tidal vol (p low),chartevents
2981,2045,icp left,chartevents
2982,2046,hi minute vol,chartevents
2983,2049,hi tidal volume,chartevents
2984,2050,low mv,chartevents
2985,2052,nicardipine,chartevents
2986,2053,high ve,chartevents
2987,2056,nitric oxide,chartevents
2988,2057,nitric tank pressure,chartevents
2989,2058,hi ve,chartevents
2990,2059,driving pressure,chartevents
2991,2060,disconnect alarm.,chartevents
2992,2061,epoprostenol,chartevents
2993,2062,no ppm,chartevents
2994,2063,no tank psi,chartevents
2995,2064,in-exsufflator,chartevents
2996,2065,high tidal volume,chartevents
2997,2066,atc,chartevents
2998,2069,hi tidal volume,chartevents
2999,2070,nicardipine gtt,chartevents
3000,2071,p (drive),chartevents
3001,2072,pinsp,chartevents
3002,2074,av fistula,chartevents
3003,2076,hi(gh mv,chartevents
3004,2077,nicardipine 25mg/250,chartevents
3005,2078,nitric oxide ppm,chartevents
3006,2079,nitric tank psi,chartevents
3007,2080,high no,chartevents
3008,2081,high no2,chartevents
3009,2086,r groin angio site,chartevents
3010,2089,highmv,chartevents
3011,2090,hi/minute/vol,chartevents
3012,2091,dexmedetomidine,chartevents
3013,2092,t deconnect,chartevents
3014,2093,nicardipine mcg/k/mn,chartevents
3015,2094,spont vt,chartevents
3016,2095,octreotide,chartevents
3017,2098,bariair auto turn,chartevents
3018,2099,lymphedema sleeve,chartevents
3019,2100,cardene mcg/kg/min,chartevents
3020,2101,nicardipine mg/hr,chartevents
3021,2103,high minute volume,chartevents
3022,2105,hi minute volume,chartevents
3023,2106,study drug/24mcg/k/h,chartevents
3024,2107,pinsp,chartevents
3025,2109,high mv alarm,chartevents
3026,2110,mucomyst,chartevents
3027,2112,continuous c.o,chartevents
3028,2114,assess peak flow,chartevents
3029,2116,disconnect,chartevents
3030,2118,i.t,chartevents
3031,2119,slope,chartevents
3032,2123,high exhale mv,chartevents
3033,2124,high mn vent,chartevents
3034,2125,slope,chartevents
3035,2126,hi/minute/vol,chartevents
3036,2127,high exhale mv,chartevents
3037,2129,driving pressure,chartevents
3038,2130,no tank psi,chartevents
3039,2131,nitric oxide,chartevents
3040,2132,flolan,chartevents
3041,2133,pcv-delta p,chartevents
3042,2135,cco ci,chartevents
3043,2136,cco co,chartevents
3044,2137,nephrostomy drain,chartevents
3045,2139,edvi,chartevents
3046,2140,glucagon,chartevents
3047,2141,glucagon mg/hr,chartevents
3048,2143,multipodus,chartevents
3049,2145,tpa,chartevents
3050,2146,edvi,chartevents
3051,2150,chest pt,chartevents
3052,2161,aprotinin cc/hr,chartevents
3053,2164,nimbex mg/kg/hr,chartevents
3054,2166,precedex mcg/kg/hr,chartevents
3055,2173,eye care,chartevents
3056,2185,calcium gluconate,chartevents
3057,2188,precedex mcg/kg/hr,chartevents
3058,2194,svo2,chartevents
3059,2195,precedex,chartevents
3060,2196,precedex,chartevents
3061,2198,epidural,chartevents
3062,2201,precedex,chartevents
3063,2203,solumedrol,chartevents
3064,2209,multipodus boot,chartevents
3065,2224,urine creat,chartevents
3066,2225,urine na,chartevents
3067,2226,urine osmo,chartevents
3068,2229,paw,chartevents
3069,2236,multipodus boots,chartevents
3070,2248,vasopressin unit/min,chartevents
3071,2256,fem a line,chartevents
3072,2265,mvo2,chartevents
3073,2268,breast binder,chartevents
3074,2273,vanco level,chartevents
3075,2274,aprotinin u/hr,chartevents
3076,2275,fem line bp,chartevents
3077,2280,1:1 sitter,chartevents
3078,2281,vent drain,chartevents
3079,2283,precedex mg/k/hr,chartevents
3080,2284,cisatra  mcg/kg/min,chartevents
3081,2285,nimbex mcg/kg/min,chartevents
3082,2287,aprotinin cc/hr,chartevents
3083,2288,l arm elevation,chartevents
3084,2289,heparin,chartevents
3085,2290,nimbex mcg/kg/m,chartevents
3086,2293,art bp,chartevents
3087,2294,art mean,chartevents
3088,2296,precedex (mcg/kg/hr),chartevents
3089,2297,aggrastat cc/hr,chartevents
3090,2300,l leg waffle boot,chartevents
3091,2301,cis/curium mg/kg/hr,chartevents
3092,2304,aprotamine,chartevents
3093,2305,aprotinin,chartevents
3094,2307,waffle boots,chartevents
3095,2308,fem aline,chartevents
3096,2309,fem aline map,chartevents
3097,2310,cisatracuri/mcg/kg/m,chartevents
3098,2311,vt,chartevents
3099,2313,ice packs ou,chartevents
3100,2314,cpp,chartevents
3101,2316,passy-muir valve,chartevents
3102,2319,low exhaled min. vol,chartevents
3103,2320,lower leg splint,chartevents
3104,2321,pej site care,chartevents
3105,2326,(r) femoral sheath,chartevents
3106,2330,cisatracur mcg/k/min,chartevents
3107,2334,vasopressin u/hr,chartevents
3108,2336,cist mcg/kg/min.,chartevents
3109,2337,peric. drain flushed,chartevents
3110,2338,finger stick glucose,chartevents
3111,2339,aprotonin,chartevents
3112,2340,high exhaled min.vol,chartevents
3113,2341,clot in bloodbank,chartevents
3114,2344,tpa mg/hr,chartevents
3115,2347,bladder pressure.,chartevents
3116,2349,aprotonin u/hr,chartevents
3117,2351,groin bp,chartevents
3118,2353,r fem map,chartevents
3119,2355,solumedrol mg/kg/hr,chartevents
3120,2356,right heel dressing,chartevents
3121,2358,albumin,chartevents
3122,2359,thrill/bruit,chartevents
3123,2360,cisatracur mcg/kg/mn,chartevents
3124,2361,foot wound,chartevents
3125,2362,strenal wound,chartevents
3126,2363,cina scale,chartevents
3127,2366,rue-sling/swath,chartevents
3128,2367,hi low neb,chartevents
3129,2368,fem abp,chartevents
3130,2369,fem map,chartevents
3131,2370,r arm sling,chartevents
3132,2372,fick co,chartevents
3133,2373,aprotinin ml/hr,chartevents
3134,2374,rad art bp,chartevents
3135,2376,aprotinin,chartevents
3136,2377,multipodus boot rt,chartevents
3137,2378,epidural,chartevents
3138,2379,rad art s/d,chartevents
3139,2380,"aprotonin 250,000u/",chartevents
3140,2382,protonix gtt,chartevents
3141,2386,passey muir,chartevents
3142,2387,chest drsg w->d,chartevents
3143,2390,cisatracurium mg/hr,chartevents
3144,2393,visual fields,chartevents
3145,2394,ivf,chartevents
3146,2395,ppn/tpn,chartevents
3147,2396,mived venous o2 sat,chartevents
3148,2397,bair hugger,chartevents
3149,2398,mixed venous sat,chartevents
3150,2400,tidal volumes,chartevents
3151,2401,inner cannula,chartevents
3152,2402,sp tidal volumes,chartevents
3153,2404,.45%ns,chartevents
3154,2405,mouth flap color,chartevents
3155,2406,mouth flap pulse,chartevents
3156,2408,tidal vol,chartevents
3157,2409,nitro mcg/kg/min,chartevents
3158,2412,lipase,chartevents
3159,2413,cisatricuri mcg/k/mi,chartevents
3160,2416,finger stick glucos.,chartevents
3161,2418,cariporide 20mg/hr,chartevents
3162,2419,thigh hi teds.,chartevents
3163,2420,tidal volume,chartevents
3164,2421,qt interval,chartevents
3165,2422,peg site care,chartevents
3166,2423,decubiti care,chartevents
3167,2424,2nd ra aline,chartevents
3168,2428,quad coughing,chartevents
3169,2429,venous/doppler/bfm,chartevents
3170,2430,ambu/ns instillation,chartevents
3171,2432,insulin,chartevents
3172,2433,pej site,chartevents
3173,2434,cagluconate2gms/l.,chartevents
3174,2435,calgluconate20gms/l,chartevents
3175,2437,sod bicarb/ns,chartevents
3176,2438,tpn,chartevents
3177,2443,protonix drip,chartevents
3178,2444,cisatracur.mcgkgmin,chartevents
3179,2445,vasopressin,chartevents
3180,2449,lt. avf bruit/thrill,chartevents
3181,2450,clot in blood bank,chartevents
3182,2451,passy-muir valve,chartevents
3183,2452,leg dsd change,chartevents
3184,2454,cisatra mcg/kg/min,chartevents
3185,2455,percussion,chartevents
3186,2456,cariproside,chartevents
3187,2459,osomolarity,chartevents
3188,2460,cariporide ml/hr,chartevents
3189,2461,aprotanin ml/hr,chartevents
3190,2462,cisatacurium mcg/k/m,chartevents
3191,2463,cisatrac. mcg/kg/min,chartevents
3192,2464,epidural ml/hr,chartevents
3193,2466,kcl,chartevents
3194,2467,dextrose gm/hr,chartevents
3195,2468,nahco3- meq/hr,chartevents
3196,2469,deflate rectal foley,chartevents
3197,2470,bladder pres.mm/hg,chartevents
3198,2472,intrathecal pressure,chartevents
3199,2473,coccyx gel/allevyn,chartevents
3200,2474,l heel w-d,chartevents
3201,2476,rectal tube deflate,chartevents
3202,2477,cisatric mcg/kg/min,chartevents
3203,2478,amiodarone mg/hr,chartevents
3204,2479,intrathecal cathl2-3,chartevents
3205,2480,cisatracur.mcg/kg/mi,chartevents
3206,2481,amicar cc/hr,chartevents
3207,2482,solumedrol  mg/kg/hr,chartevents
3208,2483,pavulon mcg/kg/min,chartevents
3209,2484,incentive spirometer,chartevents
3210,2486,mask,chartevents
3211,2487,carioride cc/hr,chartevents
3212,2488,sandbag->chest,chartevents
3213,2489,bilat hearing aids,chartevents
3214,2492,abd binder,chartevents
3215,2493,cariporide,chartevents
3216,2497,cisatricurium/mc/k/m,chartevents
3217,2498,cariporide cc/hr,chartevents
3218,2499,av thrill,chartevents
3219,2500,l radial av fistula,chartevents
3220,2502,cisatricurium mg/k/h,chartevents
3221,2503,bupivacaine,chartevents
3222,2504,no,chartevents
3223,2505,no2,chartevents
3224,2507,itrathecal,chartevents
3225,2508,solumederol,chartevents
3226,2509,aprotonin cc/hr,chartevents
3227,2510,dextran lml 10%,chartevents
3228,2511,cisatracurium gtt,chartevents
3229,2512,silvadene feet bid,chartevents
3230,2514,pigtail flush,chartevents
3231,2515,iabp-bp,chartevents
3232,2516,cariporide,chartevents
3233,2517,cisatracu mg/kg/hr,chartevents
3234,2518,hfo- fio2,chartevents
3235,2519,hfo-% i time,chartevents
3236,2520,hfo-delta p (amplit),chartevents
3237,2521,hfo-hz,chartevents
3238,2522,hfo-map,chartevents
3239,2524,multipodis splints,chartevents
3240,2525,peg dsg,chartevents
3241,2527,hfo-bias flow (lpm),chartevents
3242,2529,arterial pulse flap,chartevents
3243,2530,venous pulse,chartevents
3244,2534,tidal volume,chartevents
3245,2535,flap check,chartevents
3246,2538,study drug,chartevents
3247,2542,tof twich monitor,chartevents
3248,2543,fem art,chartevents
3249,2544,fem art map,chartevents
3250,2546,cisatracuriummg/kg/h,chartevents
3251,2547,precedex mcg/kg/hr,chartevents
3252,2548,nimbex mg/kg/hr,chartevents
3253,2551,study drug,chartevents
3254,2552,cistracurium mg/min,chartevents
3255,2553,svt,chartevents
3256,2554,cisatr mcg/kg/min,chartevents
3257,2555,tham-trisaminomethan,chartevents
3258,2556,cisatra.  mg/kg/hr,chartevents
3259,2560,cisatra. mcg/kg/min,chartevents
3260,2561,vasopressin u/hr,chartevents
3261,2562,intra abd pressure,chartevents
3262,2563,abd girth,chartevents
3263,2565,bruit/thrill,chartevents
3264,2566,spontaneous vt,chartevents
3265,2567,k phosphate,chartevents
3266,2568,solumedrol drip.,chartevents
3267,2569,cath site,chartevents
3268,2570,valproic acid,chartevents
3269,2572,v02i,chartevents
3270,2573,cistra  mgm/kg/hr,chartevents
3271,2574,mvo2 sat,chartevents
3272,2576,rt groin,chartevents
3273,2577,cariiporide ml/hr,chartevents
3274,2579,mammary support,chartevents
3275,2581,bladder pres.,chartevents
3276,2582,uvp,chartevents
3277,2583,multipodus boots.,chartevents
3278,2585,chest pt,chartevents
3279,2588,av fistula bruit,chartevents
3280,2589,cariporide @ 21/ml,chartevents
3281,2590,hi/minute/vol/alarm,chartevents
3282,2591,fenoldopam mcg/kg/mn,chartevents
3283,2592,multipodus splint,chartevents
3284,2593,pentobarb drip mg/hr,chartevents
3285,2597,intrathecal cath,chartevents
3286,2600,ca gluc 20gm/d5w,chartevents
3287,2604,chest wt on/off,chartevents
3288,2605,caraiporide cc/hr,chartevents
3289,2606,halo traction,chartevents
3290,2609,ted stockings,chartevents
3291,2610,l arm sling,chartevents
3292,2616,passy-muir valve,chartevents
3293,2618,cistracurium,chartevents
3294,2619,3% ns,chartevents
3295,2622,ca gluc gm/hr,chartevents
3296,2626,wound gel to coccyx,chartevents
3297,2627,right fem aline,chartevents
3298,2628,bivalirudin mg/hr,chartevents
3299,2629,solumedrol drip,chartevents
3300,2631,drain flush,chartevents
3301,2632,unassisted diastole,chartevents
3302,2633,unassisted systole,chartevents
3303,2634,vent cpp,chartevents
3304,2635,vent icp,chartevents
3305,2637,rt femoral art bp,chartevents
3306,2638,cerebral lactate,chartevents
3307,2639,jpo2,chartevents
3308,2640,sj ph,chartevents
3309,2641,sjo2,chartevents
3310,2642,femoral abp,chartevents
3311,2643,n.o.,chartevents
3312,2644,pericare,chartevents
3313,2646,vent cpp,chartevents
3314,2647,art mean,chartevents
3315,2649,police gaurd,chartevents
3316,2651,abd cmprtmnt pressur,chartevents
3317,2652,aprotanin,chartevents
3318,2655,alcohol 10%drip g/hr,chartevents
3319,2656,solumedrol mg/kg/hr,chartevents
3320,2657,solumedrol cc/h,chartevents
3321,2658,alcohol,chartevents
3322,2659,camino cpp,chartevents
3323,2660,icp camino,chartevents
3324,2661,alcohol 5% drip g/hr,chartevents
3325,2663,acetycysteine,chartevents
3326,2664,ino alarms,chartevents
3327,2665,no,chartevents
3328,2666,alteplase,chartevents
3329,2667,alteplase mg/hr,chartevents
3330,2668,temp graft,chartevents
3331,2669,svo2,chartevents
3332,2670,nimbex,chartevents
3333,2671,no2 tank pressurse,chartevents
3334,2672,fentanyl mg/hr,chartevents
3335,2673,aprotanin,chartevents
3336,2674,waffle boot,chartevents
3337,2679,pentobarbital mg/hr,chartevents
3338,2681,fingerstick,chartevents
3339,2684,cisat mcg/kg/hr,chartevents
3340,2685,cisat mcg/kg/min,chartevents
3341,2686,tpa mg/min,chartevents
3342,2687,ammonia,chartevents
3343,2688,urine cl.,chartevents
3344,2690,urine osm,chartevents
3345,2691,urine potassium,chartevents
3346,2692,urine sodium,chartevents
3347,2693,lepirudin,chartevents
3348,2694,lepirudin mg/hr,chartevents
3349,2695,d02-1,chartevents
3350,2696,edv1,chartevents
3351,2697,ef %,chartevents
3352,2698,v02,chartevents
3353,2699,ef,chartevents
3354,2700,tslo brace,chartevents
3355,2701,multi-podus boots,chartevents
3356,2702,ulnar pulse right,chartevents
3357,2704,abdominal pressure,chartevents
3358,2705,tpa - left   mg/hr,chartevents
3359,2706,tpa -right mg/hr,chartevents
3360,2711,qtc interval,chartevents
3361,2714,do2 index,chartevents
3362,2715,vo2 index,chartevents
3363,2716,edv,chartevents
3364,2717,nitric oxide,chartevents
3365,2730,camino,chartevents
3366,2731,femoral abp,chartevents
3367,2732,femoral abp (mean),chartevents
3368,2733,right vent icp,chartevents
3369,2734,right vent drain,chartevents
3370,2736,right fem bp,chartevents
3371,2737,fdp,chartevents
3372,2739,fenoldopam,chartevents
3373,2740,do2 i,chartevents
3374,2741,vo2 i,chartevents
3375,2743,venous doppler,chartevents
3376,2744,"aline, right radial",chartevents
3377,2745,icp left,chartevents
3378,2746,corlopam mcgs/kg/min,chartevents
3379,2747,check l arm bruit,chartevents
3380,2748,d02,chartevents
3381,2750,ns w/20kcl,chartevents
3382,2751,dvo2,chartevents
3383,2752,dvo2i,chartevents
3384,2754,pitressin u/min,chartevents
3385,2755,xigris cc/hr,chartevents
3386,2756,ketamine,chartevents
3387,2757,ketamine mg/hr,chartevents
3388,2758,fem bp,chartevents
3389,2759,epidural pressure,chartevents
3390,2760,aprotanine,chartevents
3391,2761,passey-muir,chartevents
3392,2762,r sheath,chartevents
3393,2764,aprotinin cc/hr,chartevents
3394,2765,vasopressin   unit/r,chartevents
3395,2767,mixed venous sao2,chartevents
3396,2768,fem a-line,chartevents
3397,2769,left radial abp,chartevents
3398,2770,left radial map,chartevents
3399,2772,sj co2,chartevents
3400,2773,sjlactate,chartevents
3401,2774,sjo2,chartevents
3402,2775,sjph,chartevents
3403,2776,sv,chartevents
3404,2777,tlso,chartevents
3405,2778,pantoprazole,chartevents
3406,2779,bladder pressures,chartevents
3407,2780,stv,chartevents
3408,2781,fetal heart sound,chartevents
3409,2783,edv,chartevents
3410,2784,irrigate pigtail,chartevents
3411,2786,pgtails/flush/10mlns,chartevents
3412,2788,abd girth,chartevents
3413,2789,mammary support,chartevents
3414,2790,fem. art bp,chartevents
3415,2792,pr interval,chartevents
3416,2794,r wrist brace,chartevents
3417,2795,leg dsg w-d packing,chartevents
3418,2796,alcohol gm/hour,chartevents
3419,2797,"3,4,5 finger doppler",chartevents
3420,2798,arm 90 degrees,chartevents
