ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
1220,5151,common duct exploration,exploration of common duct
1221,5159,bile duct incision nec,other incision of other bile duct
1222,5161,excis cyst duct remnant,excision of cystic duct remnant
1223,5162,excis ampulla of vater,excision of ampulla of vater (with reimplantation of common duct)
1224,5163,common duct excis nec,other excision of common duct
1225,5164,endosc destru bile les,endoscopic excision or destruction of lesion of biliary ducts or sphincter of oddi
1226,5169,bile duct excision nec,excision of other bile duct
1227,5171,simple sut-common duct,simple suture of common bile duct
1228,5172,choledochoplasty,choledochoplasty
1229,5219,pancreatic dx proc nec,other diagnostic procedures on pancreas
1230,5221,endosc destr pancrea les,endoscopic excision or destruction of lesion or tissue of pancreatic duct
1231,5222,other destru pancrea les,other excision or destruction of lesion or tissue of pancreas or pancreatic duct
1232,5179,bile duct repair nec,repair of other bile ducts
1233,5181,sphincter of oddi dilat,dilation of sphincter of oddi
1234,5182,pancreat sphincterotom,pancreatic sphincterotomy
1235,5183,pancreat sphincteroplas,pancreatic sphincteroplasty
1236,5184,endosc dilation ampulla,endoscopic dilation of ampulla and biliary duct
1237,5185,endosc sphincterotomy,endoscopic sphincterotomy and papillotomy
1238,5186,endosc inser nasobil tub,endoscopic insertion of nasobiliary drainage tube
1239,5187,endosc inser stent bile,endoscopic insertion of stent (tube) into bile duct
1240,5188,endosc remove bile stone,endoscopic removal of stone(s) from biliary tract
1241,5189,sphinct of oddi op nec,other operations on sphincter of oddi
1242,5191,repair gb laceration,repair of laceration of gallbladder
1243,5192,closure cholecystostomy,closure of cholecystostomy
1244,5193,clos biliary fistul nec,closure of other biliary fistula
1245,5194,revis bile tract anastom,revision of anastomosis of biliary tract
1246,5195,remove bile duct prosth,removal of prosthetic device from bile duct
1247,5196,perc extrac com duc calc,percutaneous extraction of common duct stones
1248,5198,oth perc proc bil trct,other percutaneous procedures on biliary tract
1249,5199,biliary tract op nec,other operations on biliary tract
1250,5201,cath drain-pancreat cyst,drainage of pancreatic cyst by catheter
1251,5209,pancreatotomy nec,other pancreatotomy
1252,5211,closed pancreatic biopsy,closed [aspiration] [needle] [percutaneous] biopsy of pancreas
1253,5212,open pancreatic biopsy,open biopsy of pancreas
1254,5213,endosc retro pancreatog,endoscopic retrograde pancreatography [erp]
1255,5214,clo endosc bx pancre duc,closed [endoscopic] biopsy of pancreatic duct
1256,4534,destr sm bowel les nec,"other destruction of lesion of small intestine, except duodenum"
1257,4541,excise lg intestine les,excision of lesion or tissue of large intestine
1258,4542,endo polpectomy lrge int,endoscopic polypectomy of large intestine
1259,4543,endosc destru lg int les,endoscopic destruction of other lesion or tissue of large intestine
1260,4549,destruc lg bowel les nec,other destruction of lesion of large intestine
1261,4550,intest seg isolat nos,"isolation of intestinal segment, not otherwise specified"
1262,4551,sm bowel segment isolat,isolation of segment of small intestine
1263,4552,lg bowel segment isolat,isolation of segment of large intestine
1264,4561,mult seg sm bowel excis,multiple segmental resection of small intestine
1265,4562,part sm bowel resect nec,other partial resection of small intestine
1266,4563,total removal sm bowel,total removal of small intestine
1267,4571,opn mul seg lg intes nec,open and other multiple segmental resection of large intestine
1268,4572,open cecectomy nec,open and other cecectomy
1269,4573,opn rt hemicolectomy nec,open and other right hemicolectomy
1270,4574,opn transv colon res nec,open and other resection of transverse colon
1271,4575,opn lft hemicolectmy nec,open and other left hemicolectomy
1272,4576,open sigmoidectomy nec,open and other sigmoidectomy
1273,4579,prt lg intes exc nec/nos,other and unspecified partial excision of large intestine
1274,4581,lap tot intr-ab colectmy,laparoscopic total intra-abdominal colectomy
1275,4582,op tot intr-abd colectmy,open total intra-abdominal colectomy
1276,4583,tot abd colectmy nec/nos,other and unspecified total intra-abdominal colectomy
1277,4590,intestinal anastom nos,"intestinal anastomosis, not otherwise specified"
1278,4591,sm-to-sm bowel anastom,small-to-small intestinal anastomosis
1279,4592,sm bowel-rect stump anas,anastomosis of small intestine to rectal stump
1280,4593,small-to-large bowel nec,other small-to-large intestinal anastomosis
1281,4594,lg-to-lg bowel anastom,large-to-large intestinal anastomosis
1282,4595,anal anastomosis,anastomosis to anus
1283,4601,sm bowel exteriorization,exteriorization of small intestine
1284,4602,resect ext seg sm bowel,resection of exteriorized segment of small intestine
1285,4603,lg bowel exteriorization,exteriorization of large intestine
1286,4604,resect ext seg lg bowel,resection of exteriorized segment of large intestine
1287,4610,colostomy nos,"colostomy, not otherwise specified"
1288,4611,temporary colostomy,temporary colostomy
1289,4613,permanent colostomy,permanent colostomy
1290,4614,delay opening colostomy,delayed opening of colostomy
1291,4620,ileostomy nos,"ileostomy, not otherwise specified"
1292,4621,temporary ileostomy,temporary ileostomy
1293,4622,continent ileostomy,continent ileostomy
1294,4623,permanent ileostomy nec,other permanent ileostomy
1295,4624,delay opening ileostomy,delayed opening of ileostomy
1296,4631,delay opening enterostom,delayed opening of other enterostomy
1297,4632,percu endosc jejunostomy,percutaneous (endoscopic) jejunostomy [pej]
1298,4639,enterostomy nec,other enterostomy
1299,4640,intest stoma revis nos,"revision of intestinal stoma, not otherwise specified"
1300,4641,sm bowel stoma revision,revision of stoma of small intestine
1301,4642,pericolost hernia repair,repair of pericolostomy hernia
1302,4643,lg bowel stoma revis nec,other revision of stoma of large intestine
1303,4650,intest stoma closure nos,"closure of intestinal stoma, not otherwise specified"
1304,4651,sm bowel stoma closure,closure of stoma of small intestine
1305,4652,lg bowel stoma closure,closure of stoma of large intestine
1306,4660,intestinal fixation nos,"fixation of intestine, not otherwise specified"
1307,4661,sm bowel-abd wall fixat,fixation of small intestine to abdominal wall
1308,4662,small bowel fixation nec,other fixation of small intestine
1309,4663,lg bowel-abd wall fixat,fixation of large intestine to abdominal wall
1310,4664,large bowel fixation nec,other fixation of large intestine
1311,4671,duodenal lacerat suture,suture of laceration of duodenum
1312,4672,duodenal fistula closure,closure of fistula of duodenum
1313,4673,small bowel suture nec,"suture of laceration of small intestine, except duodenum"
1314,4674,close sm bowel fist nec,"closure of fistula of small intestine, except duodenum"
1315,4675,suture lg bowel lacerat,suture of laceration of large intestine
1316,4676,close lg bowel fistula,closure of fistula of large intestine
1317,4679,repair of intestine nec,other repair of intestine
1318,4680,intra-ab bowel manip nos,"intra-abdominal manipulation of intestine, not otherwise specified"
1319,4681,intra-abd sm bowel manip,intra-abdominal manipulation of small intestine
1320,4682,intra-abd lg bowel manip,intra-abdominal manipulation of large intestine
1321,4685,dilation of intestine,dilation of intestine
1322,4686,endo insrt colonic stent,endoscopic insertion of colonic stent(s)
1323,4687,insert colonic stent nec,other insertion of colonic stent(s)
1324,4691,myotomy of sigmoid colon,myotomy of sigmoid colon
1325,4692,myotomy of colon nec,myotomy of other parts of colon
1326,4693,revise sm bowel anastom,revision of anastomosis of small intestine
1327,4694,revise lg bowel anastom,revision of anastomosis of large intestine
1328,4695,local sm bowel perfusion,local perfusion of small intestine
1329,4696,local lg bowel perfusion,local perfusion of large intestine
1330,4697,transplant of intestine,transplant of intestine
1331,4699,intestinal op nec,other operations on intestines
1332,4701,lap appendectomy,laparoscopic appendectomy
1333,4709,other appendectomy,other appendectomy
1334,4711,lap incid appendectomy,laparoscopic incidental appendectomy
1335,4719,other incid appendectomy,other incidental appendectomy
1336,4791,appendicostomy,appendicostomy
1337,4792,close appendiceal fistul,closure of appendiceal fistula
1338,4799,appendiceal ops nec,other operations on appendix
1339,4821,transab proctosigmoidosc,transabdominal proctosigmoidoscopy
1340,4822,proctosigmoidosc thru st,proctosigmoidoscopy through artificial stoma
1341,4823,rigid proctosigmoidoscpy,rigid proctosigmoidoscopy
1342,4824,closed rectal biopsy,closed [endoscopic] biopsy of rectum
1343,4825,open rectal biopsy,open biopsy of rectum
1344,4826,perirectal tissue biopsy,biopsy of perirectal tissue
1345,4829,rect/perirect dx op nec,"other diagnostic procedures on rectum, rectosigmoid and perirectal tissue"
1346,4831,rad electrocoag-rect les,radical electrocoagulation of rectal lesion or tissue
1347,4832,electrocoag rect les nec,other electrocoagulation of rectal lesion or tissue
1348,4833,laser destruc rectal les,destruction of rectal lesion or tissue by laser
1349,4834,cryosurg destr rect les,destruction of rectal lesion or tissue by cryosurgery
1350,4835,local excis rectal les,local excision of rectal lesion or tissue
1351,4836,polypectomy of rectum,[endoscopic] polypectomy of rectum
1352,4840,pull-thru res rectum nos,"pull-through resection of rectum, not otherwise specified"
1353,4841,soave submuc rect resect,soave submucosal resection of rectum
1354,4842,lap pull-thru res rectum,laparoscopic pull-through resection of rectum
1355,4843,opn pull-thru res rectum,open pull-through resection of rectum
1356,4849,pull-thru rect resec nec,other pull-through resection of rectum
1357,5502,nephrostomy,nephrostomy
1358,4850,abdperneal res rectm nos,"abdominoperineal resection of the rectum, not otherwise specified"
1359,4851,lap abdperneal resc rec,laparoscopic abdominoperineal resection of the rectum
1360,4852,opn abdperneal resc rec,open abdominoperineal resection of the rectum
1361,4859,abdperneal resc rect nec,other abdominoperineal resection of the rectum
1362,4861,transsac rectosigmoidect,transsacral rectosigmoidectomy
1363,4862,ant rect resect w colost,anterior resection of rectum with synchronous colostomy
1364,4863,anterior rect resect nec,other anterior resection of rectum
1365,4864,posterior rect resection,posterior resection of rectum
1366,4865,duhamel rectal resection,duhamel resection of rectum
1367,4869,rectal resection nec,other resection of rectum
1368,4871,suture of rectal lacer,suture of laceration of rectum
1369,4872,closure of proctostomy,closure of proctostomy
1370,4873,close rectal fist nec,closure of other rectal fistula
1371,4874,rectorectostomy,rectorectostomy
1372,4875,abdominal proctopexy,abdominal proctopexy
1373,4876,proctopexy nec,other proctopexy
1374,4879,repair of rectum nec,other repair of rectum
1375,4881,perirectal incision,incision of perirectal tissue
1376,4882,perirectal excision,excision of perirectal tissue
1377,4891,incis rectal stricture,incision of rectal stricture
1378,4892,anorectal myomectomy,anorectal myectomy
1379,4893,repair perirect fistula,repair of perirectal fistula
1380,4899,rectal perirect op nec,other operations on rectum and perirectal tissue
1381,4901,incis perianal abscess,incision of perianal abscess
1382,4902,perianal incision nec,other incision of perianal tissue
1383,4903,excis perianal skin tag,excision of perianal skin tags
1384,4904,perianal excision nec,other excision of perianal tissue
1385,4911,anal fistulotomy,anal fistulotomy
1386,4912,anal fistulectomy,anal fistulectomy
1387,5531,renal les marsupializat,marsupialization of kidney lesion
1388,5532,opn abltn renal les/tiss,open ablation of renal lesion or tissue
1389,5533,perc abltn renl les/tiss,percutaneous ablation of renal lesion or tissue
1390,5534,lap abltn renal les/tiss,laparoscopic ablation of renal lesion or tissue
1391,5535,abltn renal les/tiss nec,other and unspecified ablation of renal lesion or tissue
1392,5539,loc destr renal les nec,other local destruction or excision of renal lesion or tissue
1393,554,partial nephrectomy,partial nephrectomy
1394,5551,nephroureterectomy,nephroureterectomy
1395,5552,solitary kidney nephrect,nephrectomy of remaining kidney
