ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
1053,11512,histoplasm dubois retina,"infection by histoplasma duboisii, retinitis"
1054,11513,histoplasm dub pericard,"infection by histoplasma duboisii, pericarditis"
1055,11514,histoplasm dub endocard,"infection by histoplasma duboisii, endocarditis"
1056,11515,histoplasm dub pneumonia,"infection by histoplasma duboisii, pneumonia"
1057,11519,histoplasma duboisii nec,"infection by histoplasma duboisii, other"
1058,11590,histoplasmosis nos,"histoplasmosis, unspecified, without mention of manifestation"
1059,11591,histoplasmosis meningit,"histoplasmosis, unspecified, meningitis"
1060,11592,histoplasmosis retinitis,"histoplasmosis, unspecified, retinitis"
1061,11593,histoplasmosis pericard,"histoplasmosis, unspecified, pericarditis"
1062,11594,histoplasmosis endocard,"histoplasmosis, unspecified, endocarditis"
1063,11595,histoplasmosis pneumonia,"histoplasmosis, unspecified, pneumonia"
1064,11599,histoplasmosis nec,"histoplasmosis, unspecified, other"
1065,1160,blastomycosis,blastomycosis
1066,1161,paracoccidioidomycosis,paracoccidioidomycosis
1067,1162,lobomycosis,lobomycosis
1068,1170,rhinosporidiosis,rhinosporidiosis
1069,1171,sporotrichosis,sporotrichosis
1070,1172,chromoblastomycosis,chromoblastomycosis
1071,1173,aspergillosis,aspergillosis
1072,1174,mycotic mycetomas,mycotic mycetomas
1073,1175,cryptococcosis,cryptococcosis
1074,1176,allescheriosis,allescheriosis [petriellidosis]
1075,1177,zygomycosis,zygomycosis [phycomycosis or mucormycosis]
1076,1178,dematiacious fungi inf,infection by dematiacious fungi [phaehyphomycosis]
1077,1179,mycoses nec & nos,other and unspecified mycoses
1078,118,opportunistic mycoses,opportunistic mycoses
1079,1200,schistosoma haematobium,schistosomiasis due to schistosoma haematobium
1080,1201,schistosoma mansoni,schistosomiasis due to schistosoma mansoni
1081,1202,schistosoma japonicum,schistosomiasis due to schistosoma japonicum
1082,1203,cutaneous schistosoma,cutaneous schistosomiasis
1083,1208,schistosomiasis nec,other specified schistosomiasis
1084,1209,schistosomiasis nos,"schistosomiasis, unspecified"
1085,1210,opisthorchiasis,opisthorchiasis
1086,1211,clonorchiasis,clonorchiasis
1087,1212,paragonimiasis,paragonimiasis
1088,1213,fascioliasis,fascioliasis
1089,1214,fasciolopsiasis,fasciolopsiasis
1090,1215,metagonimiasis,metagonimiasis
1091,1216,heterophyiasis,heterophyiasis
1092,1218,trematode infection nec,other specified trematode infections
1093,1219,trematode infection nos,"trematode infection, unspecified"
1094,1220,echinococc granul liver,echinococcus granulosus infection of liver
1095,1221,echinococc granul lung,echinococcus granulosus infection of lung
1096,1222,echinococc gran thyroid,echinococcus granulosus infection of thyroid
1097,1223,echinococc granul nec,"echinococcus granulosus infection, other"
1098,1224,echinococc granul nos,"echinococcus granulosus infection, unspecified"
1099,1225,echinococ multiloc liver,echinococcus multilocularis infection of liver
1100,1226,echinococc multiloc nec,"echinococcus multilocularis infection, other"
1101,1227,echinococc multiloc nos,"echinococcus multilocularis infection, unspecified"
1102,1228,echinococcosis nos liver,"echinococcosis, unspecified, of liver"
1103,1229,echinococcosis nec/nos,"echinococcosis, other and unspecified"
1104,1230,taenia solium intestine,"taenia solium infection, intestinal form"
1105,1231,cysticercosis,cysticercosis
1106,1232,taenia saginata infect,taenia saginata infection
1107,1233,taeniasis nos,"taeniasis, unspecified"
1108,1234,diphyllobothrias intest,"diphyllobothriasis, intestinal"
1109,1235,sparganosis,sparganosis [larval diphyllobothriasis]
1110,1236,hymenolepiasis,hymenolepiasis
1111,1238,cestode infection nec,other specified cestode infection
1112,1239,cestode infection nos,"cestode infection, unspecified"
1113,124,trichinosis,trichinosis
1114,1250,bancroftian filariasis,bancroftian filariasis
1115,1251,malayan filariasis,malayan filariasis
1116,1252,loiasis,loiasis
1117,1253,onchocerciasis,onchocerciasis
1118,1254,dipetalonemiasis,dipetalonemiasis
1119,1255,mansonella ozzardi infec,mansonella ozzardi infection
1120,1256,filariasis nec,other specified filariasis
1121,1257,dracontiasis,dracontiasis
1122,1259,filariasis nos,unspecified filariasis
1123,1260,ancylostoma duodenale,ancylostomiasis due to ancylostoma duodenale
1124,1261,necator americanus,necatoriasis due to necator americanus
1125,1262,ancylostoma braziliense,ancylostomiasis due to ancylostoma braziliense
1126,1263,ancylostoma ceylanicum,ancylostomiasis due to ancylostoma ceylanicum
1127,1268,ancylostoma nec,other specified ancylostoma
1128,1269,ancylostomiasis nos,"ancylostomiasis and necatoriasis, unspecified"
1129,1270,ascariasis,ascariasis
1130,1271,anisakiasis,anisakiasis
1131,1272,strongyloidiasis,strongyloidiasis
1132,1273,trichuriasis,trichuriasis
1133,1274,enterobiasis,enterobiasis
1134,1275,capillariasis,capillariasis
1135,1276,trichostrongyliasis,trichostrongyliasis
1136,1277,intest helminthiasis nec,other specified intestinal helminthiasis
1137,1278,mixed intestine helminth,mixed intestinal helminthiasis
1138,1279,intest helminthiasis nos,"intestinal helminthiasis, unspecified"
1139,1280,toxocariasis,toxocariasis
1140,1281,gnathostomiasis,gnathostomiasis
1141,1288,helminthiasis nec,other specified helminthiasis
1142,20076,large cell lymph pelvic,"large cell lymphoma, intrapelvic lymph nodes"
1143,129,intestin parasitism nos,"intestinal parasitism, unspecified"
1144,1300,toxoplasm meningoenceph,meningoencephalitis due to toxoplasmosis
1145,1301,toxoplasm conjunctivitis,conjunctivitis due to toxoplasmosis
1146,1302,toxoplasm chorioretinit,chorioretinitis due to toxoplasmosis
1147,1303,toxoplasma myocarditis,myocarditis due to toxoplasmosis
1148,1304,toxoplasma pneumonitis,pneumonitis due to toxoplasmosis
1149,1305,toxoplasma hepatitis,hepatitis due to toxoplasmosis
1150,1307,toxoplasmosis site nec,toxoplasmosis of other specified sites
1151,1308,multisystem toxoplasmos,multisystemic disseminated toxoplasmosis
1152,1309,toxoplasmosis nos,"toxoplasmosis, unspecified"
1153,13100,urogenital trichomon nos,"urogenital trichomoniasis, unspecified"
1154,13101,trichomonal vaginitis,trichomonal vulvovaginitis
1155,13102,trichomonal urethritis,trichomonal urethritis
1156,13103,trichomonal prostatitis,trichomonal prostatitis
1157,13109,urogenital trichomon nec,other urogenital trichomoniasis
1158,1318,trichomoniasis nec,trichomoniasis of other specified sites
1159,1319,trichomoniasis nos,"trichomoniasis, unspecified"
1160,1320,pediculus capitis,pediculus capitis [head louse]
1161,1321,pediculus corporis,pediculus corporis [body louse]
1162,1322,phthirus pubis,phthirus pubis [pubic louse]
1163,1323,mixed pedicul & phthirus,mixed pediculosis infestation
1164,1329,pediculosis nos,"pediculosis, unspecified"
1165,1330,scabies,scabies
1166,1338,acariasis nec,other acariasis
1167,1339,acariasis nos,"acariasis, unspecified"
1168,1340,myiasis,myiasis
1169,1341,arthropod infest nec,other arthropod infestation
1170,1342,hirudiniasis,hirudiniasis
1171,1348,infestation nec,other specified infestations
1172,1349,infestation nos,"infestation, unspecified"
1173,135,sarcoidosis,sarcoidosis
1174,1360,ainhum,ainhum
1175,1361,behcet's syndrome,behcet's syndrome
1176,13621,infectn d/t acanthamoeba,specific infection due to acanthamoeba
1177,13629,infc free-liv amebae nec,other specific infections by free-living amebae
1178,1363,pneumocystosis,pneumocystosis
1179,1364,psorospermiasis,psorospermiasis
1180,1365,sarcosporidiosis,sarcosporidiosis
1181,1368,infect/parasite dis nec,other specified infectious and parasitic diseases
1182,1369,infect/parasite dis nos,unspecified infectious and parasitic diseases
1183,1370,"late effect tb, resp/nos",late effects of respiratory or unspecified tuberculosis
1184,1371,late effect cns tb,late effects of central nervous system tuberculosis
1185,1372,late effect gu tb,late effects of genitourinary tuberculosis
1186,1373,late eff bone & joint tb,late effects of tuberculosis of bones and joints
1187,1374,late effect tb nec,late effects of tuberculosis of other specified organs
1188,138,late effect acute polio,late effects of acute poliomyelitis
1189,1390,late eff viral encephal,late effects of viral encephalitis
1190,1391,late effect of trachoma,late effects of trachoma
1191,1398,late eff infect dis nec,late effects of other and unspecified infectious and parasitic diseases
1192,1400,mal neo upper vermilion,"malignant neoplasm of upper lip, vermilion border"
1193,1401,mal neo lower vermilion,"malignant neoplasm of lower lip, vermilion border"
1194,1403,"mal neo upper lip, inner","malignant neoplasm of upper lip, inner aspect"
1195,1404,"mal neo lower lip, inner","malignant neoplasm of lower lip, inner aspect"
1196,1405,"mal neo lip, inner nos","malignant neoplasm of lip, unspecified, inner aspect"
1197,1406,"mal neo lip, commissure",malignant neoplasm of commissure of lip
1198,1408,mal neo lip nec,malignant neoplasm of other sites of lip
1199,1409,mal neo lip/vermil nos,"malignant neoplasm of lip, unspecified, vermilion border"
1200,1410,mal neo tongue base,malignant neoplasm of base of tongue
1201,1411,mal neo dorsal tongue,malignant neoplasm of dorsal surface of tongue
1202,1412,mal neo tip/lat tongue,malignant neoplasm of tip and lateral border of tongue
1203,1413,mal neo ventral tongue,malignant neoplasm of ventral surface of tongue
1204,1414,mal neo ant 2/3 tongue,"malignant neoplasm of anterior two-thirds of tongue, part unspecified"
1205,1415,mal neo tongue junction,malignant neoplasm of junctional zone of tongue
1206,1416,mal neo lingual tonsil,malignant neoplasm of lingual tonsil
1207,1418,malig neo tongue nec,malignant neoplasm of other sites of tongue
1208,20221,sezary's disease head,"sezary's disease, lymph nodes of head, face, and neck"
1209,20222,sezary's disease thorax,"sezary's disease, intrathoracic lymph nodes"
1210,20223,sezary's disease abdom,"sezary's disease, intra-abdominal lymph nodes"
1211,20224,sezary's disease axilla,"sezary's disease, lymph nodes of axilla and upper limb"
1212,20225,sezary's disease inguin,"sezary's disease, lymph nodes of inguinal region and lower limb"
1213,20226,sezary's disease pelvic,"sezary's disease, intrapelvic lymph nodes"
1214,20227,sezary's disease spleen,"sezary's disease, spleen"
1215,20228,sezary's disease mult,"sezary's disease, lymph nodes of multiple sites"
1216,20230,mlg hist unsp xtrndl org,"malignant histiocytosis, unspecified site, extranodal and solid organ sites"
1217,20231,mal histiocytosis head,"malignant histiocytosis, lymph nodes of head, face, and neck"
1218,20232,mal histiocytosis thorax,"malignant histiocytosis, intrathoracic lymph nodes"
1219,20233,mal histiocytosis abdom,"malignant histiocytosis, intra-abdominal lymph nodes"
1220,20234,mal histiocytosis axilla,"malignant histiocytosis, lymph nodes of axilla and upper limb"
1221,20235,mal histiocytosis inguin,"malignant histiocytosis, lymph nodes of inguinal region and lower limb"
1222,20236,mal histiocytosis pelvic,"malignant histiocytosis, intrapelvic lymph nodes"
1223,20237,mal histiocytosis spleen,"malignant histiocytosis, spleen"
1224,20238,mal histiocytosis mult,"malignant histiocytosis, lymph nodes of multiple sites"
1225,20240,lk rtctl unsp xtrndl org,"leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites"
1226,20241,hairy-cell leukem head,"leukemic reticuloendotheliosis, lymph nodes of head, face, and neck"
1227,20242,hairy-cell leukem thorax,"leukemic reticuloendotheliosis, intrathoracic lymph nodes"
1228,20243,hairy-cell leukem abdom,"leukemic reticuloendotheliosis, intra-abdominal lymph nodes"
1229,20244,hairy-cell leukem axilla,"leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm"
